,0,1,2,3
0,-15.0,-15.0,-15.0,0.0
1,-14.999999927876413,-14.999999950229034,-15.00000223039777,0.0
2,-14.999998847119812,-14.999999205393015,-15.000009273433077,0.0
3,-14.99999418110419,-14.9999960009687,-15.000021810439518,0.0
4,-14.999981677943104,-14.999987450629085,-15.000040452437906,0.0
5,-14.999955453383391,-14.999969597075056,-15.000065684117455,0.0
6,-14.999908038962136,-14.999937464545807,-15.000097799020322,0.0
7,-14.99983043625344,-14.999885113036367,-15.000136827517547,0.0
8,-14.999712177972237,-14.999805694201177,-15.000182459246727,0.0
9,-14.999541396595086,-14.99969150887286,-15.00023396175568,0.0
10,-14.999304901006493,-14.999534066076517,-15.000290097155666,0.0
11,-14.99898826148974,-14.99932414337331,-15.000349038625377,0.0
12,-14.998575903160683,-14.999051848323855,-15.000408288616839,0.0
13,-14.998051207700248,-14.998706680822846,-15.000464600590746,0.0
14,-14.997396622986432,-14.998277596022476,-15.000513906047532,0.0
15,-14.996593779969906,-14.997753067533917,-15.000551248519242,0.0
16,-14.995623615889887,-14.997121150574081,-15.000570726045243,0.0
17,-14.994466502699064,-14.99636954470937,-15.000565443473814,0.0
18,-14.993102379367947,-14.995485655839254,-15.000527475715495,0.0
19,-14.991510886578169,-14.994456657060443,-15.000447842828255,0.0
20,-14.98967150219774,-14.993269548056867,-15.00031649754668,0.0
21,-14.987563675863479,-14.99191121267148,-15.000122325586176,0.0
22,-14.985166960978768,-14.990368474332659,-14.99985315876777,0.0
23,-14.982461142468471,-14.988628149030035,-14.999495800729468,0.0
24,-14.97942635871434,-14.986677095561552,-14.999036064725182,0.0
25,-14.97604321621924,-14.984502262804481,-14.998458822770429,0.0
26,-14.972292895710375,-14.982090733797337,-14.997748065182275,0.0
27,-14.96815724858299,-14.979429766456477,-14.996886969384725,0.0
28,-14.963618882798421,-14.976506830789452,-14.99585797671344,0.0
29,-14.958661237575111,-14.973309642506528,-14.994642875856965,0.0
30,-14.953268646440506,-14.969826192971018,-14.993222891515664,0.0
31,-14.947426388437371,-14.966044775467774,-14.991578776842507,0.0
32,-14.941120727493821,-14.961954007806478,-14.989690908248955,0.0
33,-14.934338940166333,-14.957542851311763,-14.987539381210546,0.0
34,-14.92706933214504,-14.952800626285168,-14.985104105785664,0.0
35,-14.91930124406744,-14.947717024054125,-14.98236490066247,0.0
36,-14.911025047318327,-14.942282115750134,-14.979301584667875,0.0
37,-14.902232130599526,-14.936486357982027,-14.975894064803592,0.0
38,-14.892914878132794,-14.930320595590317,-14.972122420012857,0.0
39,-14.883066640414043,-14.923776061685315,-14.967966980023004,0.0
40,-14.872681698468286,-14.916844375184798,-14.96340839874965,0.0
41,-14.861755222564557,-14.909517536076654,-14.958427721884377,0.0
42,-14.850283226340714,-14.901787918638378,-14.953006448416925,0.0
43,-14.838262517262258,-14.893648262848478,-14.947126585962398,0.0
44,-14.825690644299664,-14.885091664225351,-14.940770699872687,0.0
45,-14.812565843657932,-14.876111562326837,-14.93392195620774,0.0
46,-14.798886983332768,-14.866701728139143,-14.92656415872604,0.0
47,-14.784653507202346,-14.856856250577069,-14.918681780124404,0.0
48,-14.769865379294341,-14.846569522309007,-14.910259987815309,0.0
49,-14.754523028796672,-14.835836225110135,-14.901284664575549,0.0
50,-14.738627296309184,-14.824651314935956,-14.89174242443419,0.0
51,-14.722179381763512,-14.813010006896025,-14.881620624191088,0.0
52,-14.705180794371016,-14.800907760294715,-14.870907370970864,0.0
53,-14.687633304894916,-14.788340263892257,-14.859591526222118,0.0
54,-14.66953890048324,-14.775303421525454,-14.847662706569004,0.0
55,-14.650899742244448,-14.7617933382134,-14.835111281913132,0.0
56,-14.631718125698155,-14.747806306859628,-14.82192837116917,0.0
57,-14.611996444188952,-14.733338795648192,-14.808105835998509,0.0
58,-14.591737155312442,-14.718387436217817,-14.79363627288288,0.0
59,-14.570942750368777,-14.702949012685055,-14.77851300385472,0.0
60,-14.549615726830092,-14.687020451574853,-14.762730066174147,0.0
61,-14.527758563784143,-14.67059881270491,-14.746282201214306,0.0
62,-14.505373700296527,-14.6536812810588,-14.729164842788244,0.0
63,-14.482463516618022,-14.636265159672112,-14.711374105121674,0.0
64,-14.459030318151127,-14.618347863545832,-14.692906770647824,0.0
65,-14.435076322080604,-14.599926914591878,-14.673760277772814,0.0
66,-14.410603646566182,-14.580999937607052,-14.653932708733578,0.0
67,-14.385614302391133,-14.56156465726383,-14.633422777644908,0.0
68,-14.360110186957913,-14.541618896099122,-14.612229818808347,0.0
69,-14.334093080520883,-14.521160573475678,-14.590353775333266,0.0
70,-14.30756464454617,-14.500187705484864,-14.567795188099685,0.0
71,-14.280526422089432,-14.478698405754304,-14.544555185073369,0.0
72,-14.252979840083656,-14.456690887119157,-14.520635470966358,0.0
73,-14.224926213430527,-14.434163464111686,-14.496038317220522,0.0
74,-14.196366750790531,-14.411114556220141,-14.47076655227783,0.0
75,-14.167302561968357,-14.387542691864825,-14.444823552088907,0.0
76,-14.137734666791257,-14.363446513036472,-14.41821323080105,0.0
77,-14.107664005378815,-14.338824780539841,-14.390940031558108,0.0
78,-14.07709144970286,-14.313676379783422,-14.36300891733761,0.0
79,-14.04601781633602,-14.288000327054606,-14.334425361745089,0.0
80,-14.01444388028682,-14.261795776218488,-14.305195339681763,0.0
81,-13.982370389817941,-14.235062025777445,-14.275325317799446,0.0
82,-13.949798082142802,-14.207798526228043,-14.244822244655927,0.0
83,-13.916727699893558,-14.180004887651492,-14.213693540484797,0.0
84,-13.883160008251497,-14.151680887473734,-14.181947086495954,0.0
85,-13.849095812628352,-14.122826478331453,-14.149591213626573,0.0
86,-13.814535976784672,-14.093441795980787,-14.116634690667324,0.0
87,-13.779481441269006,-14.063527167186178,-14.083086711694666,0.0
88,-13.743933242059482,-14.033083117527815,-14.0489568827474,0.0
89,-13.707892529287552,-14.002110379067405,-14.01425520769394,0.0
90,-13.671360585922251,-13.970609897813478,-13.978992073246046,0.0
91,-13.634338846292525,-13.938582840929282,-13.943178233084762,0.0
92,-13.596828914325032,-13.906030603628365,-13.906824791075078,0.0
93,-13.558832581375455,-13.872954815705343,-13.869943183557034,0.0
94,-13.520351843532866,-13.839357347651891,-13.832545160712591,0.0
95,-13.481388918279075,-13.805240316310949,-13.794642767019461,0.0
96,-13.441946260388322,-13.770606090025248,-13.756248320814901,0.0
97,-13.40202657695701,-13.735457293239618,-13.717374393004318,0.0
98,-13.36163284145858,-13.699796810520162,-13.678033784960922,0.0
99,-13.320768306725029,-13.663627789957225,-13.638239505673837,0.0
100,-13.279436516763823,-13.626953645922994,-13.598004748212453,0.0
101,-13.237641317327252,-13.589778061158823,-13.557342865584614,0.0
102,-13.195386865160286,-13.552104988171566,-13.516267346075114,0.0
103,-13.152677635862755,-13.513938649922652,-13.474791788158885,0.0
104,-13.109518430312125,-13.475283539798031,-13.432929875090114,0.0
105,-13.065914379604013,-13.436144420851624,-13.390695349274239,0.0
106,-13.021870948478929,-13.396526324319371,-13.348101986534212,0.0
107,-12.977393937215265,-13.356434547405378,-13.305163570385641,0.0
108,-12.93248948198022,-13.315874650346068,-13.261893866437365,0.0
109,-12.887164053642026,-13.274852452762389,-13.218306597034603,0.0
110,-12.84142445505826,-13.23337402931433,-13.174415416261194,0.0
111,-12.795277816866266,-13.191445704675788,-13.13023388541556,0.0
