,0,1,2,3,4,5,6,7,8,9,10,11
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-3.848062897299161e-08,-2.079862449013208e-08,-3.262147434065535e-05,-1.5392251130214674e-05,-8.31944975742985e-06,-0.0065242973753570155,0.0002725433463799221,-0.0005042467867097402,0.0,0.05450866927598443,-0.10084935734194804,0.0
2,-6.143426927750544e-07,-3.320675760828646e-07,-0.00013044633091987244,-0.00012259369627376737,-6.626853409708357e-05,-0.013040710837762235,0.0010806041345865235,-0.0019988518720312587,0.0,0.10710348836533586,-0.19807165972235563,0.0
3,-3.0937571422207356e-06,-1.6724666354132626e-06,-0.0002934019389956181,-0.0004106727079575512,-0.00022203120683121603,-0.019550566518977776,0.002405189358580857,-0.0044478257477515454,0.0,0.15781355643353084,-0.29172311542170176,0.0
4,-9.717218923858842e-06,-5.253868416855177e-06,-0.0005214368628865144,-0.0009654323959016262,-0.0005220698987632002,-0.026056825781558313,0.004227599657879696,-0.00781574306292071,0.0,0.2066685034262369,-0.3818603476121311,0.0
5,-2.3567020677051024e-05,-1.2744221491512606e-05,-0.0008145384336163172,-0.0018694345918663364,-0.0010111409143069901,-0.032564322683769575,0.006529434383410384,-0.012067746375174382,0.0,0.25369844167990074,-0.46854031483860337,0.0
6,-4.853490413119207e-05,-2.625054726269741e-05,-0.0011727525041926895,-0.0032020112919060113,-0.001732305804921684,-0.03907996359544449,0.009292596185039994,-0.017169549101647252,0.0,0.2989339186460214,-0.5518202304559707,0.0
7,-8.928976427893513e-05,-4.8302032682621786e-05,-0.0015962050192317872,-0.005039263724829985,-0.002726939187368695,-0.045612890781558994,0.01249929513191375,-0.02308743766206217,0.0,0.3424058707287296,-0.631757481627013,0.0
8,-0.000151245284942311,-8.183318562683495e-05,-0.002085125047062064,-0.0074540495766354554,-0.004034733483583042,-0.05217461162346128,0.016132052376686017,-0.02978827281234185,0.0,0.3841455782257242,-0.7084095484289232,0.0
9,-0.00024052739123330214,-0.00013016702454113135,-0.002639868938525934,-0.010515959209305021,-0.005693701064306803,-0.05877909502760385,0.02017370337458937,-0.03723949017229352,0.0,0.42418462135494667,-0.7818339235614105,0.0
